0.593215,0.772571
0.594398,0.780885
0.595706,0.788834
0.597133,0.796418
0.598674,0.803637
0.600323,0.810490
0.602074,0.816978
0.603923,0.823101
0.605862,0.828859
0.607887,0.834252
0.609992,0.839279
0.612172,0.843941
0.614420,0.848238
0.616732,0.852170
0.619101,0.855736
0.621522,0.858937
0.623989,0.861773
0.626497,0.864244
0.629041,0.866350
0.631614,0.868090
0.634211,0.869465
0.636826,0.870475
0.639453,0.871120
0.642088,0.871399
0.644725,0.871314
0.647357,0.870863
0.649980,0.870046
0.652587,0.868865
0.655173,0.867318
0.657733,0.865406
0.660260,0.863129
0.662750,0.860487
0.665197,0.857479
0.667594,0.854107
0.669937,0.850369
0.672219,0.846266
0.674436,0.841797
0.676581,0.836964
0.678649,0.831765
0.680635,0.826201
0.682532,0.820271
0.684336,0.813977
0.686040,0.807317
0.687638,0.800292
0.689127,0.792902
0.690498,0.785146
0.691748,0.777026
0.694063,0.759059
0.697132,0.730660
0.699444,0.702768
0.701000,0.675384
0.701798,0.648506
0.701839,0.622136
0.701123,0.596273
0.699649,0.570918
0.697419,0.546069
0.694432,0.521728
0.690687,0.497893
0.686186,0.474566
0.680927,0.451747
0.674911,0.429434
0.668139,0.407628
0.660609,0.386330
0.652322,0.365539
0.643278,0.345255
0.633476,0.325478
0.622918,0.306209
0.611603,0.287446
0.599530,0.269191
0.586701,0.251443
0.573114,0.234202
0.558770,0.217468
0.543669,0.201242
0.527811,0.185523
0.511196,0.170310
0.493824,0.155606
0.475695,0.141408
0.456808,0.127717
0.437165,0.114534
0.416764,0.101857
0.395607,0.089688
0.373692,0.078026
0.351020,0.066872
0.327591,0.056224
0.303405,0.046084
0.278462,0.036451
0.252762,0.027325
0.226304,0.018706
0.199090,0.010594
0.171118,0.002990
0.142390,-0.004107
0.112904,-0.010698
0.082661,-0.016781
0.051661,-0.022356
0.019904,-0.027425
-0.000712,-0.030387
-0.010013,-0.031632
-0.019024,-0.032776
-0.027746,-0.033821
-0.036176,-0.034768
-0.044317,-0.035618
-0.052166,-0.036374
-0.059724,-0.037037
-0.066991,-0.037608
-0.073966,-0.038089
-0.080649,-0.038481
-0.087039,-0.038786
-0.093137,-0.039004
-0.098943,-0.039139
-0.104455,-0.039191
-0.109673,-0.039161
-0.114598,-0.039052
-0.119229,-0.038864
-0.123566,-0.038600
-0.127608,-0.038260
-0.131356,-0.037846
-0.134808,-0.037360
-0.137965,-0.036803
-0.140827,-0.036177
-0.143392,-0.035483
-0.145662,-0.034723
-0.147635,-0.033898
-0.149311,-0.033009
-0.150690,-0.032059
-0.151772,-0.031048
-0.152556,-0.029979
-0.153043,-0.028852
-0.153231,-0.027669
-0.153121,-0.026432
-0.152712,-0.025142
-0.152004,-0.023800
-0.150997,-0.022409
-0.149691,-0.020969
-0.148085,-0.019482
-0.146179,-0.017950
-0.143972,-0.016374
-0.141465,-0.014756
-0.138657,-0.013097
-0.135547,-0.011398
-0.132137,-0.009661
-0.128424,-0.007888
-0.124410,-0.006080
-0.120093,-0.004239
-0.115474,-0.002366
-0.110551,-0.000462
-0.105326,0.001471
-0.099798,0.003431
-0.093965,0.005417
-0.087829,0.007428
-0.081389,0.009461
-0.074644,0.011516
-0.067594,0.013591
-0.060239,0.015685
-0.052579,0.017795
-0.044613,0.019921
-0.036342,0.022061
-0.027764,0.024213
-0.018880,0.026376
-0.009689,0.028549
0.010614,0.033412
0.035444,0.040012
0.059747,0.047221
0.083525,0.055039
0.106775,0.063466
0.129500,0.072503
0.151698,0.082149
0.173369,0.092403
0.194515,0.103268
0.215133,0.114741
0.235226,0.126823
0.254792,0.139515
0.273831,0.152816
0.292344,0.166726
0.310331,0.181245
0.327791,0.196374
0.344725,0.212111
0.361133,0.228458
0.377014,0.245414
0.392368,0.262979
0.407197,0.281154
0.421499,0.299937
0.435274,0.319330
0.448523,0.339332
0.461246,0.359943
0.473442,0.381163
0.485112,0.402993
0.496255,0.425432
0.506872,0.448479
0.516962,0.472137
0.526527,0.496403
0.535564,0.521278
0.544076,0.546763
0.552061,0.572857
0.559519,0.599560
0.566451,0.626872
0.572857,0.654793
0.578736,0.683324
0.584089,0.712464
0.588915,0.742213
0.593215,0.772571
