1.372039,0.778985
1.373786,0.784808
1.375794,0.790248
1.378044,0.795306
1.380519,0.799982
1.383202,0.804276
1.386074,0.808188
1.389118,0.811717
1.392316,0.814865
1.395651,0.817630
1.399105,0.820013
1.402660,0.822014
1.406299,0.823633
1.410004,0.824869
1.413757,0.825724
1.417541,0.826196
1.421338,0.826286
1.425130,0.825994
1.428900,0.825320
1.432630,0.824264
1.436302,0.822825
1.439899,0.821005
1.443403,0.818802
1.446796,0.816217
1.450061,0.813250
1.453180,0.809901
1.456136,0.806170
1.458910,0.802056
1.461485,0.797561
1.463844,0.792683
1.465968,0.787423
1.467840,0.781781
1.472120,0.765644
1.478177,0.740670
1.483514,0.716082
1.488129,0.691879
1.492025,0.668062
1.495199,0.644630
1.497653,0.621583
1.499387,0.598921
1.500400,0.576645
1.500692,0.554753
1.500264,0.533248
1.499115,0.512127
1.497246,0.491392
1.494656,0.471042
1.491345,0.451077
1.487314,0.431497
1.482562,0.412303
1.477090,0.393494
1.470897,0.375071
1.463984,0.357032
1.456350,0.339379
1.447995,0.322111
1.438920,0.305229
1.429124,0.288732
1.418608,0.272620
1.407371,0.256893
1.395414,0.241552
1.382736,0.226595
1.369337,0.212024
1.355218,0.197839
1.340378,0.184039
1.324818,0.170624
1.308537,0.157594
1.291535,0.144949
1.273813,0.132690
1.255371,0.120816
1.236207,0.109327
1.216324,0.098224
1.195719,0.087506
1.174394,0.077173
1.152349,0.067226
1.129583,0.057663
1.106096,0.048486
1.081889,0.039695
1.056961,0.031288
1.031312,0.023267
1.004943,0.015631
0.977854,0.008381
0.950044,0.001515
0.921513,-0.004965
0.892262,-0.011060
0.862290,-0.016769
0.831597,-0.022093
0.800184,-0.027032
0.778027,-0.030223
0.769459,-0.031379
0.761134,-0.032451
0.753053,-0.033439
0.745215,-0.034344
0.737621,-0.035168
0.730272,-0.035911
0.723167,-0.036576
0.716306,-0.037162
0.709691,-0.037672
0.703320,-0.038106
0.697195,-0.038465
0.691315,-0.038751
0.685680,-0.038965
0.680292,-0.039108
0.675150,-0.039181
0.670254,-0.039185
0.665605,-0.039121
0.661202,-0.038991
0.657047,-0.038796
0.653138,-0.038537
0.649477,-0.038214
0.646064,-0.037830
0.642898,-0.037385
0.639981,-0.036881
0.637311,-0.036318
0.634891,-0.035698
0.632718,-0.035021
0.630795,-0.034290
0.629121,-0.033505
0.627696,-0.032668
0.626521,-0.031779
0.625595,-0.030839
0.624920,-0.029851
0.624494,-0.028814
0.624319,-0.027730
0.624395,-0.026601
0.624721,-0.025427
0.625298,-0.024210
0.626127,-0.022950
0.627207,-0.021650
0.628538,-0.020309
0.630122,-0.018930
0.631958,-0.017512
0.634046,-0.016059
0.636386,-0.014570
0.638979,-0.013047
0.641825,-0.011490
0.644925,-0.009902
0.648277,-0.008283
0.651884,-0.006634
0.655744,-0.004957
0.659858,-0.003253
0.664226,-0.001522
0.668849,0.000233
0.673726,0.002012
0.678858,0.003815
0.684246,0.005638
0.689888,0.007482
0.695786,0.009346
0.701940,0.011227
0.708350,0.013125
0.715016,0.015039
0.721938,0.016968
0.729117,0.018910
0.736552,0.020865
0.744245,0.022831
0.752195,0.024807
0.760402,0.026791
0.768867,0.028784
0.785848,0.032897
0.805009,0.038135
0.823906,0.043949
0.842540,0.050339
0.860911,0.057307
0.879019,0.064852
0.896864,0.072973
0.914445,0.081671
0.931763,0.090946
0.948817,0.100798
0.965609,0.111227
0.982137,0.122233
0.998402,0.133815
1.014404,0.145974
1.030142,0.158710
1.045617,0.172023
1.060829,0.185913
1.075778,0.200380
1.090463,0.215423
1.104885,0.231044
1.119044,0.247241
1.132940,0.264015
1.146572,0.281366
1.159941,0.299294
1.173047,0.317798
1.185890,0.336880
1.198469,0.356538
1.210785,0.376773
1.222838,0.397585
1.234627,0.418974
1.246154,0.440939
1.257417,0.463482
1.268416,0.486601
1.279153,0.510297
1.289626,0.534570
1.299836,0.559420
1.309783,0.584847
1.319466,0.610850
1.328887,0.637431
1.338044,0.664588
1.346937,0.692322
1.355568,0.720633
1.363935,0.749521
1.372039,0.778985
