-0.602980,0.735789
-0.597679,0.742927
-0.592766,0.749871
-0.588236,0.756618
-0.584086,0.763163
-0.580309,0.769500
-0.576902,0.775626
-0.573859,0.781535
-0.571175,0.787223
-0.568847,0.792685
-0.566869,0.797916
-0.565237,0.802912
-0.563945,0.807668
-0.562990,0.812179
-0.562365,0.816441
-0.562067,0.820449
-0.562091,0.824198
-0.562433,0.827684
-0.563086,0.830901
-0.564047,0.833845
-0.565311,0.836512
-0.566872,0.838896
-0.568728,0.840993
-0.570871,0.842799
-0.573299,0.844308
-0.576005,0.845516
-0.578986,0.846418
-0.582237,0.847010
-0.585752,0.847287
-0.589528,0.847243
-0.593559,0.846875
-0.597840,0.846177
-0.602368,0.845146
-0.607136,0.843775
-0.612141,0.842062
-0.617377,0.840000
-0.622841,0.837585
-0.628526,0.834812
-0.634429,0.831678
-0.640544,0.828176
-0.646868,0.824303
-0.653394,0.820053
-0.660119,0.815422
-0.667038,0.810406
-0.675740,0.803760
-0.697752,0.786146
-0.718458,0.768612
-0.737857,0.751159
-0.755950,0.733785
-0.772736,0.716492
-0.788215,0.699278
-0.802387,0.682145
-0.815253,0.665093
-0.826812,0.648120
-0.837065,0.631227
-0.846010,0.614415
-0.853649,0.597683
-0.859982,0.581031
-0.865008,0.564459
-0.868727,0.547967
-0.871139,0.531556
-0.872245,0.515224
-0.872044,0.498973
-0.870536,0.482802
-0.867722,0.466712
-0.863601,0.450701
-0.858173,0.434771
-0.851439,0.418920
-0.843397,0.403150
-0.834050,0.387460
-0.823395,0.371851
-0.811434,0.356321
-0.798166,0.340872
-0.783592,0.325502
-0.767711,0.310213
-0.750523,0.295005
-0.732028,0.279876
-0.712227,0.264827
-0.691119,0.249859
-0.668705,0.234971
-0.644984,0.220163
-0.619956,0.205435
-0.593621,0.190787
-0.565980,0.176220
-0.537032,0.161733
-0.506777,0.147326
-0.475216,0.132999
-0.442348,0.118752
-0.408173,0.104585
-0.372692,0.090499
-0.335904,0.076493
-0.297809,0.062567
-0.258408,0.048721
-0.217700,0.034955
-0.175685,0.021270
-0.132364,0.007664
-0.087736,-0.005861
-0.041801,-0.019306
-0.005316,-0.029665
0.004331,-0.032318
0.013670,-0.034816
0.022701,-0.037159
0.031424,-0.039350
0.039837,-0.041390
0.047941,-0.043281
0.055735,-0.045024
0.063217,-0.046622
0.070388,-0.048076
0.077248,-0.049387
0.083794,-0.050558
0.090028,-0.051591
0.095948,-0.052486
0.101553,-0.053246
0.106844,-0.053872
0.111820,-0.054367
0.116479,-0.054731
0.120822,-0.054967
0.124848,-0.055076
0.128556,-0.055060
0.131946,-0.054921
0.135018,-0.054660
0.137770,-0.054279
0.140202,-0.053780
0.142313,-0.053165
0.144104,-0.052436
0.145573,-0.051593
0.146720,-0.050639
0.147544,-0.049575
0.148045,-0.048404
0.148222,-0.047127
0.148074,-0.045745
0.147602,-0.044261
0.146804,-0.042676
0.145679,-0.040991
0.144229,-0.039209
0.142450,-0.037332
0.140345,-0.035360
0.137910,-0.033296
0.135147,-0.031142
0.132054,-0.028898
0.128631,-0.026568
0.124878,-0.024152
0.120793,-0.021652
0.116377,-0.019071
0.111628,-0.016409
0.106546,-0.013669
0.101131,-0.010852
0.095382,-0.007960
0.089298,-0.004994
0.082879,-0.001957
0.076124,0.001150
0.069033,0.004325
0.061605,0.007567
0.053840,0.010874
0.045736,0.014243
0.037294,0.017674
0.028513,0.021164
0.019393,0.024713
0.007582,0.029206
-0.035194,0.045681
-0.076576,0.062193
-0.116563,0.078744
-0.155157,0.095333
-0.192356,0.111959
-0.228161,0.128624
-0.262571,0.145326
-0.295588,0.162067
-0.327210,0.178845
-0.357438,0.195661
-0.386272,0.212515
-0.413712,0.229408
-0.439757,0.246338
-0.464408,0.263306
-0.487665,0.280312
-0.509528,0.297356
-0.529997,0.314438
-0.549071,0.331558
-0.566751,0.348716
-0.583037,0.365911
-0.597929,0.383145
-0.611426,0.400417
-0.623530,0.417727
-0.634239,0.435074
-0.643554,0.452460
-0.651475,0.469883
-0.658001,0.487345
-0.663133,0.504844
-0.666871,0.522381
-0.669215,0.539957
-0.670165,0.557570
-0.669720,0.575221
-0.667882,0.592910
-0.664649,0.610637
-0.660022,0.628402
-0.654000,0.646205
-0.646585,0.664046
-0.637775,0.681925
-0.627571,0.699842
-0.615973,0.717797
-0.602980,0.735789
