-49.03579737411901,0.9014239471606731
-48.889438204859005,0.9023384351026721
-48.681154865144,0.9037773245739911
-48.40526919776501,0.905953722510037
-48.059082170989,0.9091734284766381
-47.644591463283,0.9138572449892841
-47.31546177756701,0.9183209703243731
-46.988130500251,0.9235360884888391
-46.662590846451,0.9296243682647061
-46.33883591864001,0.936738387155927
-46.016858704593005,0.9450738236919041
-45.696652075294004,0.9548888070154421
-45.37820878281101,0.9665358559595371
-45.061521458142,0.9805177333772851
-44.746582609025005,0.9975924188024161
-44.433384617716,1.0
-44.121919738739,1.0
-43.812180096603,1.0
-43.504157683481004,1.0
-43.197844356869005,1.0
-42.89323183721001,0.726402103005089
-42.590311705480005,0.742277565012424
-42.289075400761,0.760287346658808
-41.989514217772,0.780854281551521
-41.691619304376005,0.8045287134748921
-41.395381659062004,0.83204166202382
-41.100792128402,0.8524511252969381
-40.807841404477,0.862430266878435
-40.516520022286,0.873838984072662
-40.226818357129005,0.887030687382629
-39.938726621966,0.9025155910360221
-39.652234864769,0.9210689999646731
-39.36733296583701,0.943950336167741
-39.084010635112,0.9734002902522491
-38.80225740947001,1.0
-38.522062650007,1.0
-38.243415539309005,1.0
-37.966305078717006,0.562092565890966
-37.690720085591,0.570959207707858
-37.41664919056301,0.5806943451716761
-37.144080834799006,0.59141604082219
-36.873003267259,0.603266403919695
-36.603404541965,0.6164181845312611
-36.335272515282,0.6310837226949481
-36.06859484321001,0.647527015014842
-35.803358978694,0.6660808563748101
-35.539552168958004,0.687171247105497
-35.277161452858,0.711353042537442
-35.016173658276,0.739363448072029
-34.756575399543,0.772204767430084
-34.498353074895,0.8112769973276021
-34.241492863991,0.8268456851563211
-33.985980725465,0.8419971564893081
-33.731802394540004,0.859778056325448
-33.47894338070701,0.881098114711487
-33.227388965464,0.907430467730944
-32.977124200137,0.941379583026495
-32.72813390377,0.9881773581485481
-32.480402661114,1.0
-32.2339148207,1.0
-31.988654493016,0.43581514532240806
-31.744605548789004,0.443738630513047
-31.501751617387004,0.45262651224315104
-31.260076085338007,0.462296288623229
-31.019562094978003,0.47286856985806003
-30.780192543244002,0.48449201382938606
-30.541950080602003,0.49735218851789004
-30.304817110136003,0.5116841816922131
-30.068775786796003,0.5277906492897151
-29.833808016815002,0.5460685285658441
-29.599895457305003,0.5670496550687051
-29.367019516032002,0.5914645534071561
-29.135161351399002,0.6203465164210851
-28.904301872612002,0.655209272724637
-28.674421740072003,0.6983672864390991
-28.445501365972,0.7535534071230081
-28.217520915130002,0.8081521614430911
-27.990460306042003,0.8366638308367
