27.000000,0.300000,61.074973,267319.489945,0.388127,2.687875,10.045109,1.542776,4.543939,522782.317284,116165.039955,480489.708306,117338.424197,267319.489945,688742.704650
27.500000,0.300000,61.692314,264644.483536,0.387933,2.702712,10.174964,1.550542,4.633452,528196.709792,116931.701836,485466.081436,118112.830137,264644.483536,682190.333944
28.000000,0.300000,62.335338,261914.525679,0.387633,2.717361,10.304113,1.558367,4.724685,533553.067491,117686.002785,490389.114720,118874.750288,261914.525679,675676.457179
28.500000,0.300000,62.984324,259215.777106,0.387310,2.731829,10.432572,1.566154,4.816793,538853.257217,118428.357664,495260.523969,119624.603701,259215.777106,669271.317617
29.000000,0.300000,63.649513,256506.765448,0.386925,2.746119,10.560357,1.573955,4.910227,544098.883389,119159.291728,500081.783804,120362.920938,256506.765448,662936.041728
29.500000,0.300000,64.331201,253788.680556,0.386479,2.760238,10.687482,1.581769,5.005009,549291.475389,119879.118800,504854.299884,121090.018990,253788.680556,656669.407252
30.000000,0.300000,65.040310,251021.722409,0.385931,2.774191,10.813963,1.589649,5.101641,554431.427514,120588.123710,509578.434607,121806.185565,251021.722409,650432.024125
30.500000,0.300000,65.756810,248286.537040,0.385362,2.787982,10.939813,1.597498,5.199234,559522.616524,121286.645601,514257.751105,122511.763233,248286.537040,644294.668416
31.000000,0.300000,66.490799,245545.713750,0.384736,2.801615,11.065045,1.605365,5.298237,564563.789062,121975.158814,518891.097418,123207.231126,245545.713750,638218.943925
31.500000,0.300000,67.243013,242798.915983,0.384051,2.815096,11.189673,1.613251,5.398691,569557.031482,122653.859164,523480.391115,123892.787035,242798.915983,632204.457783
32.000000,0.300000,68.014015,240046.565759,0.383309,2.828427,11.313708,1.621159,5.500628,574504.012203,123323.000682,528027.165643,124568.687557,240046.565759,626248.874980
32.500000,0.300000,68.804488,237288.746456,0.382506,2.841614,11.437164,1.629088,5.604093,579406.478828,123982.864924,532533.027224,125235.217095,237288.746456,620352.593908
33.000000,0.300000,69.626303,234487.971208,0.381606,2.854659,11.560051,1.637096,5.709615,584262.695424,124633.811220,536996.380361,125892.738606,234487.971208,614477.426428
33.500000,0.300000,70.456776,231724.064669,0.380693,2.867566,11.682381,1.645074,5.816147,589075.108818,125276.094068,541419.473934,126541.509160,231724.064669,608690.670996
34.000000,0.300000,71.308508,228956.279800,0.379721,2.880339,11.804164,1.653079,5.924284,593846.050102,125909.870093,545804.450453,127181.686963,228956.279800,602958.840722
34.500000,0.300000,72.182371,226184.459042,0.378691,2.892982,11.925411,1.661112,6.034071,598577.255019,126535.374671,550152.905241,127813.509769,226184.459042,597280.402378
35.000000,0.300000,73.078522,223410.792598,0.377604,2.905497,12.046132,1.669173,6.145504,603267.772014,127152.833370,554463.963722,128437.205424,223410.792598,591653.061050
35.500000,0.300000,73.997660,220635.770194,0.376463,2.917887,12.166337,1.677263,6.258597,607918.165041,127762.584807,558738.144227,129053.115967,220635.770194,586075.665327
36.000000,0.300000,74.953593,217821.853774,0.375223,2.930156,12.286035,1.685442,6.374000,612528.584356,128364.760171,562975.584857,129661.373910,217821.853774,580513.392747
36.500000,0.300000,75.921228,215045.659230,0.373971,2.942306,12.405235,1.693594,6.490518,617100.974163,128959.512191,567178.072532,130262.133526,215045.659230,575033.447917
37.000000,0.300000,76.914888,212267.494242,0.372660,2.954340,12.523947,1.701781,6.608837,621637.704177,129547.032044,571347.785257,130855.587923,212267.494242,569601.144898
37.500000,0.300000,77.935439,209487.888450,0.371291,2.966261,12.642178,1.710002,6.728977,626139.171823,130127.503168,575485.088308,131441.922391,209487.888450,564214.169522
38.000000,0.300000,78.983479,206708.172919,0.369868,2.978071,12.759937,1.718259,6.850947,630605.028651,130701.162287,579589.661423,132021.376047,206708.172919,558870.317752
38.500000,0.300000,80.059530,203929.883889,0.368392,2.989773,12.877232,1.726550,6.974747,635034.779302,131268.219169,583661.049318,132594.160776,203929.883889,553567.906237
39.000000,0.300000,81.165311,201151.579771,0.366858,3.001369,12.994071,1.734880,7.100449,639430.845071,131828.738496,587701.477406,133160.341915,201151.579771,548309.188897
39.500000,0.300000,82.317627,198335.778987,0.365217,3.012861,13.110461,1.743310,7.228854,643794.993578,132382.878065,591712.570310,133720.078854,198335.778987,543062.349966
40.000000,0.300000,83.487259,195557.151701,0.363566,3.024252,13.226410,1.751720,7.358527,648126.552344,132930.789924,595693.709953,134273.525176,195557.151701,537886.362406
40.500000,0.300000,84.689845,192780.263449,0.361857,3.035544,13.341926,1.760169,7.490177,652425.359814,133472.620652,599644.747849,134820.828942,192780.263449,532752.308698
41.000000,0.300000,85.926857,190004.977625,0.360091,3.046738,13.457014,1.768660,7.623844,656692.189774,134008.564824,603566.395188,135362.186690,190004.977625,527658.035222
41.500000,0.300000,87.200349,187230.106636,0.358264,3.057838,13.571682,1.777196,7.759613,660929.199071,134538.799740,607460.634327,135897.777515,187230.106636,522603.671783
42.000000,0.300000,88.511565,184456.466935,0.356379,3.068844,13.685936,1.785774,7.897507,665136.096564,135063.362532,611327.197679,136427.638921,184456.466935,517585.615112
42.500000,0.300000,89.861811,181684.860211,0.354435,3.079759,13.799783,1.794397,8.037537,669312.942727,135582.380368,615166.140827,136951.899361,181684.860211,512603.544331
43.000000,0.300000,91.253064,178914.875173,0.352432,3.090584,13.913229,1.803067,8.179747,673460.505516,136095.976106,618978.169598,137470.682935,178914.875173,507657.531391
43.500000,0.300000,92.687146,176146.654225,0.350368,3.101321,14.026279,1.811783,8.324188,677579.643042,136604.268495,622764.072684,137984.109591,176146.654225,502747.250878
44.000000,0.300000,94.184827,173345.656408,0.348191,3.111973,14.138941,1.820612,8.471775,681670.870362,137107.372354,626524.323474,138492.295307,173345.656408,497845.991574
44.500000,0.300000,95.711299,170581.016403,0.346001,3.122540,14.251219,1.829427,8.620834,685734.777117,137605.477216,630259.463908,138995.431531,170581.016403,493007.706416
45.000000,0.300000,97.286549,167818.991611,0.343748,3.133024,14.363119,1.838292,8.772215,689770.830002,138098.669837,633969.003824,139493.605896,167818.991611,488203.308550
45.500000,0.300000,98.913675,165058.377108,0.341432,3.143427,14.474647,1.847209,8.926019,693781.146098,138586.996087,637654.889033,139986.864734,165058.377108,483430.125811
46.000000,0.300000,100.594953,162299.698979,0.339050,3.153751,14.585808,1.856179,9.082274,697765.480872,139070.556705,641316.894786,140475.309803,162299.698979,478689.368052
46.500000,0.300000,102.332919,159543.289979,0.336602,3.163996,14.696607,1.865203,9.241015,701724.300242,139549.449279,644955.449308,140959.039676,159543.289979,473981.552892
47.000000,0.300000,104.130428,156789.240068,0.334088,3.174164,14.807049,1.874280,9.402285,705657.988551,140023.768374,648570.905848,141438.149872,156789.240068,469305.553602
47.500000,0.300000,105.990575,154037.569631,0.331505,3.184257,14.917139,1.883414,9.566124,709566.798164,140493.605657,652163.496356,141912.732987,154037.569631,464661.388758
48.000000,0.300000,107.914641,151291.155085,0.328859,3.194276,15.026882,1.892601,9.732470,713448.502356,140959.050019,655731.174246,142382.878807,151291.155085,460048.586418
48.500000,0.300000,109.908167,148547.019286,0.326143,3.204221,15.136282,1.901847,9.901490,717306.215512,141420.300228,659276.801954,142848.788110,148547.019286,455466.071022
49.000000,0.300000,112.000128,145772.427725,0.323300,3.214096,15.245345,1.911222,10.074299,721141.434381,141877.341911,662801.755142,143310.446375,145772.427725,450889.318323
49.500000,0.300000,114.145457,143032.680137,0.320438,3.223900,15.354074,1.920589,10.248847,724953.014782,142330.241402,666304.982191,143767.920608,143032.680137,446365.618187
50.000000,0.300000,116.371374,140296.793794,0.317507,3.233635,15.462475,1.930016,10.426138,728740.269454,142779.077542,669785.851441,144221.290447,140296.793794,441870.299971
50.500000,0.300000,118.683193,137563.964491,0.314500,3.243302,15.570550,1.939506,10.606270,732504.707247,143223.926904,673245.749677,144670.633236,137563.964491,437404.647533
51.000000,0.300000,121.085744,134834.457927,0.311419,3.252903,15.678306,1.949058,10.789289,736246.234301,143664.863874,676684.590631,145116.024115,134834.457927,432967.644991
51.500000,0.300000,123.583915,132108.863804,0.308263,3.262437,15.785744,1.958673,10.975217,739964.677457,144101.960738,680102.215153,145557.536099,132108.863804,428558.276318
52.000000,0.300000,126.184597,129386.082014,0.305030,3.271907,15.892870,1.968353,11.164157,743661.576840,144535.287763,683500.038773,145995.240165,129386.082014,424175.557083
52.500000,0.300000,128.894472,126665.871617,0.301714,3.281314,15.999688,1.978101,11.356171,747337.417356,144964.927990,686878.507171,146429.220192,126665.871617,419821.356753
53.000000,0.300000,131.720959,123947.857467,0.298315,3.290658,16.106201,1.987920,11.551323,750992.622210,145391.036167,690238.009311,146859.632492,123947.857467,415493.502791
53.500000,0.300000,134.671095,121232.626918,0.294833,3.299941,16.212413,1.997809,11.749655,754627.167764,145813.573586,693578.523470,147286.437966,121232.626918,411190.982307
54.000000,0.300000,137.742932,118528.989620,0.291282,3.309163,16.318327,2.007755,11.950764,758232.880174,146232.603147,696892.537060,147709.700149,118528.989620,406921.343817
54.500000,0.300000,140.932844,115846.172768,0.287679,3.318325,16.423948,2.017746,12.154179,761801.579605,146648.185441,700172.531987,148129.480243,115846.172768,402692.971085
55.000000,0.300000,144.270778,113165.887404,0.283986,3.327429,16.529278,2.027809,12.360910,765350.973328,147060.380657,703434.783020,148545.839047,113165.887404,398491.212859
55.500000,0.300000,147.803963,110460.709448,0.280149,3.336475,16.634321,2.038019,12.572206,768879.550038,147469.246880,706677.901118,148958.835233,110460.709448,394292.210631
56.000000,0.300000,151.467797,107788.790384,0.276283,3.345464,16.739081,2.048227,12.785576,772387.395289,147874.881983,709901.964912,149368.567660,107788.790384,390138.843391
56.500000,0.300000,155.313829,105119.619193,0.272324,3.354398,16.843561,2.058512,13.002429,775876.451283,148277.316100,713108.759483,149775.066768,105119.619193,386008.797147
57.000000,0.300000,159.356495,102452.871916,0.268271,3.363276,16.947764,2.068873,13.222851,779347.053292,148676.586365,716298.592979,150178.370065,102452.871916,381901.223591
57.500000,0.300000,163.611372,99788.482809,0.264119,3.372099,17.051692,2.079314,13.446901,782799.578455,149072.756046,719471.812030,150578.541461,99788.482809,377816.448424
58.000000,0.300000,168.092200,97128.424938,0.259871,3.380869,17.155350,2.089832,13.674524,786232.461623,149465.962753,722626.978104,150975.719952,97128.424938,373756.063776
58.500000,0.300000,172.820798,94470.866858,0.255522,3.389587,17.258741,2.100431,13.905903,789647.739941,149856.158397,725765.963546,151369.856966,94470.866858,369717.725761
59.000000,0.300000,177.819096,91815.395303,0.251067,3.398252,17.361866,2.111114,14.141128,793045.921772,150243.391494,728889.235590,151761.001509,91815.395303,365701.208512
59.500000,0.300000,183.110560,89162.146495,0.246504,3.406866,17.464730,2.121882,14.380258,796427.076292,150627.709377,731996.857817,152149.201391,89162.146495,361707.232286
10.000000,0.400000,49.661750,328754.637573,0.333223,2.511886,3.981072,1.384164,1.914242,250587.731737,106860.696325,230315.414555,107940.097298,328754.637573,986591.945580
10.500000,0.400000,49.540692,329557.983793,0.338086,2.561390,4.099337,1.398502,1.961515,259187.879094,109518.519737,238219.817895,110624.767411,329557.983793,974775.243174
11.000000,0.400000,49.472255,330013.876175,0.342582,2.609499,4.215369,1.412631,2.008934,267555.079128,112070.482638,245910.119137,113202.507715,330013.876175,963313.324243
11.500000,0.400000,49.449622,330164.919525,0.346746,2.656312,4.329310,1.426572,2.056530,275705.658441,114525.358826,253401.324074,115682.180632,330164.919525,952181.622332
12.000000,0.400000,49.467265,330047.164370,0.350609,2.701920,4.441286,1.440345,2.104328,283654.049699,116890.837514,260706.697785,118071.553045,330047.164370,941355.248816
12.500000,0.400000,49.521316,329686.929431,0.354194,2.746401,4.551411,1.453966,2.152384,291418.135889,119173.695388,267842.676538,120377.470088,329686.929431,930808.572558
13.000000,0.400000,49.608058,329110.456773,0.357525,2.789827,4.659786,1.467453,2.200723,299009.803176,121379.954422,274820.184919,122606.014567,329110.456773,920523.125211
13.500000,0.400000,49.724253,328341.392052,0.360623,2.832263,4.766507,1.480818,2.249366,306438.844098,123515.133954,281648.223258,124762.761570,328341.392052,910483.559031
14.000000,0.400000,49.874586,327351.704053,0.363473,2.873765,4.871658,1.494123,2.298476,313715.179172,125583.878628,288335.909513,126852.402654,327351.704053,900622.530654
14.500000,0.400000,50.051977,326191.524412,0.366110,2.914387,4.975318,1.507348,2.347989,320846.659791,127590.480965,294890.459904,128879.273702,326191.524412,890964.786327
15.000000,0.400000,50.261847,324829.502260,0.368517,2.954177,5.077556,1.520556,2.398075,327840.785593,129539.067407,301318.767357,130847.542836,324829.502260,881449.828516
15.500000,0.400000,50.487229,323379.418356,0.370777,2.993179,5.178441,1.533651,2.448447,334704.842485,131432.997562,307627.528356,132760.603598,323379.418356,872167.537365
16.000000,0.400000,50.733608,321808.982412,0.372868,3.031433,5.278032,1.546689,2.499257,341444.751834,133275.519556,313822.185233,134621.736925,321808.982412,863064.295986
16.500000,0.400000,50.999744,320129.658195,0.374803,3.068977,5.376385,1.559676,2.550523,348067.195642,135069.683675,319908.879423,136434.023914,320129.658195,854128.303373
17.000000,0.400000,51.284336,318353.166423,0.376590,3.105844,5.473553,1.572619,2.602256,354577.211799,136817.997146,325892.241257,138199.997117,318353.166423,845358.175933
17.500000,0.400000,51.586320,316489.538321,0.378241,3.142065,5.569585,1.585524,2.654459,360979.077336,138523.126876,331776.201756,139922.350380,316489.538321,836741.430431
18.000000,0.400000,51.905014,314546.310584,0.379760,3.177672,5.664525,1.598396,2.707157,367278.864435,140187.159332,337566.341869,141603.191244,314546.310584,828276.561041
18.500000,0.400000,52.231686,312579.046908,0.381193,3.212689,5.758416,1.611182,2.760152,373478.445150,141812.281974,343264.382201,143244.729267,312579.046908,820001.541876
19.000000,0.400000,52.581248,310501.007131,0.382475,3.247143,5.851297,1.624004,2.813833,379582.064513,143400.441675,348874.224368,144848.930985,310501.007131,811820.097634
19.500000,0.400000,52.937389,308412.086066,0.383685,3.281058,5.943206,1.636745,2.867822,385593.729634,144953.221417,354399.551306,146417.395371,308412.086066,803815.620360
20.000000,0.400000,53.314189,306232.370380,0.384760,3.314454,6.034176,1.649531,2.922445,391507.035306,146472.688243,359834.475984,147952.210346,306232.370380,795904.040583
20.500000,0.400000,53.691626,304079.644718,0.385795,3.347353,6.124242,1.662223,2.977110,397306.723771,147960.031466,365164.974983,149454.577238,304079.644718,788190.539174
21.000000,0.400000,54.090783,301835.721453,0.386696,3.379774,6.213432,1.674976,3.032521,403024.761704,149416.905217,370420.428902,150926.166886,301835.721453,780551.177352
21.500000,0.400000,54.494304,299600.681068,0.387546,3.411736,6.301778,1.687658,3.088219,408661.391190,150844.710531,375601.060244,152368.394476,299600.681068,773070.352641
22.000000,0.400000,54.919469,297281.292443,0.388270,3.443254,6.389305,1.700410,3.144710,414223.802174,152244.559590,380713.477292,153782.383424,297281.292443,765655.796795
22.500000,0.400000,55.348723,294975.743792,0.388949,3.474346,6.476040,1.713098,3.201510,419711.226572,153617.513204,385756.974099,155169.205257,294975.743792,758391.476069
23.000000,0.400000,55.790516,292639.893334,0.389549,3.505025,6.562007,1.725794,3.258868,425127.836775,154965.084518,390735.385515,156530.388402,292639.893334,751227.256212
23.500000,0.400000,56.253476,290231.496038,0.390034,3.535307,6.647230,1.738572,3.317045,430474.755842,156287.869732,395649.743744,157866.535083,290231.496038,744119.030962
24.000000,0.400000,56.720281,287842.910189,0.390481,3.565205,6.731731,1.751293,3.375561,435755.845804,157586.857311,400503.598382,159178.643749,287842.910189,737149.476239
24.500000,0.400000,57.199444,285431.629490,0.390857,3.594731,6.815530,1.764031,3.434663,440972.402573,158863.269820,405298.140503,160467.949313,285431.629490,730270.552177
25.000000,0.400000,57.700250,282954.242027,0.391125,3.623898,6.898648,1.776865,3.494646,446126.748641,160117.728328,410035.504712,161735.079120,282954.242027,723437.164006
25.500000,0.400000,58.204596,280502.429544,0.391363,3.652717,6.981104,1.789647,3.554975,451220.706051,161351.016570,414717.365649,162980.824818,280502.429544,716732.484520
26.000000,0.400000,58.721336,278034.044911,0.391535,3.681199,7.062915,1.802454,3.615920,456255.814001,162563.892822,419345.137993,164205.952346,278034.044911,710113.674254
26.500000,0.400000,59.260199,275505.835472,0.391603,3.709355,7.144100,1.815367,3.677795,461234.313008,163757.221994,423920.881007,165411.335348,275505.835472,703534.168872
27.000000,0.400000,59.802565,273007.198712,0.391649,3.737193,7.224674,1.828235,3.740023,466156.848648,164931.654206,428445.188037,166597.630511,273007.198712,697070.834044
27.500000,0.400000,60.358016,270494.818207,0.391632,3.764723,7.304653,1.841136,3.802919,471026.987400,166087.738687,432921.337040,167765.392613,270494.818207,690685.796028
28.000000,0.400000,60.931424,267949.272501,0.391540,3.791955,7.384053,1.854093,3.866769,475866.872130,167226.007077,437369.679544,168915.158664,267949.272501,684347.226191
28.500000,0.400000,61.531400,265336.569597,0.391334,3.818897,7.462888,1.867184,3.931821,480670.503133,168347.085237,441784.701214,170047.560845,265336.569597,678031.226237
29.000000,0.400000,62.135582,262756.540102,0.391110,3.845557,7.541171,1.880238,3.997270,485424.477634,169451.731420,446154.083548,171163.365071,262756.540102,671821.854469
29.500000,0.400000,62.753521,260169.156532,0.390833,3.871942,7.618916,1.893335,4.063423,490129.529673,170540.233086,450478.501201,172262.861703,260169.156532,665679.346365
30.000000,0.400000,63.385814,257573.890244,0.390498,3.898060,7.696136,1.906477,4.130313,494788.480966,171613.094300,454760.547617,173346.559899,257573.890244,659603.497475
30.500000,0.400000,64.033116,254970.110890,0.390107,3.923918,7.772843,1.919669,4.197973,499403.937096,172670.705361,459002.617588,174414.853900,254970.110890,653590.438766
31.000000,0.400000,64.705967,252318.781084,0.389620,3.949523,7.849049,1.932999,4.266741,503974.977665,173713.682476,463203.865175,175468.366137,252318.781084,647602.979869
31.500000,0.400000,65.383622,249703.672319,0.389121,3.974882,7.924764,1.946298,4.335929,508502.319949,174742.659448,467364.949630,176507.736816,249703.672319,641711.865663
32.000000,0.400000,66.077203,247082.653986,0.388569,4.000000,8.000000,1.959653,4.405912,512988.665772,175757.742655,471488.354199,177533.073389,247082.653986,635878.661251
32.500000,0.400000,66.786552,244458.355998,0.387966,4.024884,8.074767,1.973064,4.476680,517433.583458,176759.325818,475573.682130,178544.773553,244458.355998,630102.795951
33.000000,0.400000,67.512413,241830.054640,0.387311,4.049539,8.149076,1.986535,4.548260,521838.692804,177747.932181,479622.422178,179543.365839,241830.054640,624382.667743
33.500000,0.400000,68.255277,239198.069752,0.386602,4.073971,8.222936,2.000068,4.620668,526205.524175,178723.835070,483635.980905,180529.126334,239198.069752,618718.768999
34.000000,0.400000,69.027161,236523.281057,0.385800,4.098185,8.296355,2.013759,4.694309,530533.950890,179687.304251,487614.241877,181502.327526,236523.281057,613071.699579
34.500000,0.400000,69.805442,233886.215648,0.384991,4.122187,8.369345,2.027425,4.768405,534825.241754,180638.922349,491558.371254,182463.557928,233886.215648,607511.161287
35.000000,0.400000,70.602082,231247.156377,0.384130,4.145980,8.441912,2.041159,4.843363,539080.415566,181578.967436,495469.305416,183413.098420,231247.156377,602002.033529
35.500000,0.400000,71.417557,228606.680482,0.383219,4.169571,8.514066,2.054963,4.919193,543300.109238,182507.647548,499347.629748,184351.159139,228606.680482,596543.120371
36.000000,0.400000,72.252389,225965.270240,0.382258,4.192963,8.585814,2.068839,4.995907,547485.227761,183425.194849,503194.176029,185277.974595,225965.270240,591132.650587
36.500000,0.400000,73.107187,223323.196002,0.381248,4.216161,8.657165,2.082787,5.073527,551636.548806,184331.822685,507009.659017,186193.760288,223323.196002,585769.264628
37.000000,0.400000,73.995545,220642.074506,0.380143,4.239169,8.728127,2.096911,5.152497,555754.316659,185227.913566,510794.303236,187098.902592,220642.074506,580418.703742
37.500000,0.400000,74.892539,217999.428658,0.379032,4.261991,8.798705,2.111016,5.231959,559839.596711,186113.821127,514549.087886,187993.758714,217999.428658,575147.748536
38.000000,0.400000,75.811412,215357.163141,0.377871,4.284631,8.868908,2.125202,5.312358,563892.840092,186989.969932,518274.427603,188878.757507,215357.163141,569922.606102
38.500000,0.400000,76.743675,212741.057312,0.376688,4.307093,8.938743,2.139432,5.393189,567889.316628,187856.272307,521947.592861,189753.810411,212741.057312,564767.333661
39.000000,0.400000,77.698711,210126.144663,0.375458,4.329381,9.008215,2.153742,5.474959,571854.938866,188712.969130,525592.399904,190619.160737,210126.144663,559653.437846
39.500000,0.400000,78.677344,207512.477060,0.374180,4.351499,9.077333,2.168137,5.557686,575790.284751,189560.444942,529209.379924,191475.196911,207512.477060,554578.813991
40.000000,0.400000,79.680536,204899.858418,0.372853,4.373448,9.146101,2.182618,5.641387,579696.417566,190398.848467,532799.510184,192322.069158,204899.858418,549545.631388
40.500000,0.400000,80.709428,202287.776121,0.371475,4.395234,9.214526,2.197190,5.726093,583574.598469,191228.473076,536363.949817,193160.073814,202287.776121,544552.311971
41.000000,0.400000,81.779042,199641.989357,0.370004,4.416859,9.282614,2.211957,5.812282,587423.060836,192049.359105,539901.075116,193989.251621,199641.989357,539567.450430
41.500000,0.400000,82.860968,197035.238831,0.368529,4.438326,9.350371,2.226708,5.898977,591243.278759,192861.671906,543412.240920,194809.769602,197035.238831,534652.819230
42.000000,0.400000,83.971213,194430.091573,0.367004,4.459639,9.417802,2.241555,5.986700,595036.340133,193665.966198,546898.447115,195622.188079,194430.091573,529775.937825
42.500000,0.400000,85.110831,191826.709455,0.365428,4.480800,9.484913,2.256499,6.075477,598803.218137,194462.183739,550360.588150,196426.448222,191826.709455,524937.604378
43.000000,0.400000,86.281281,189224.480533,0.363799,4.501812,9.551709,2.271542,6.165344,602545.001683,195250.454393,553799.664846,197222.681205,189224.480533,520134.206824
43.500000,0.400000,87.483217,186624.716342,0.362121,4.522678,9.618194,2.286685,6.256276,606260.714287,196031.020357,557214.779716,198011.131674,186624.716342,515365.643427
44.000000,0.400000,88.717951,184027.362481,0.360392,4.543401,9.684375,2.301930,6.348299,609951.222658,196803.936962,560606.729352,198791.855517,184027.362481,510630.759326
44.500000,0.400000,89.986425,181433.261109,0.358613,4.563983,9.750256,2.317278,6.441412,613616.307945,197569.440745,563975.312608,199565.091661,181433.261109,505929.929962
