1.220320,0.772571
1.221503,0.780885
1.222811,0.788834
1.224238,0.796418
1.225779,0.803637
1.227428,0.810490
1.229179,0.816978
1.231028,0.823101
1.232967,0.828859
1.234992,0.834252
1.237097,0.839279
1.239277,0.843941
1.241525,0.848238
1.243837,0.852170
1.246206,0.855736
1.248627,0.858937
1.251094,0.861773
1.253603,0.864244
1.256146,0.866350
1.258719,0.868090
1.261316,0.869465
1.263931,0.870475
1.266559,0.871120
1.269193,0.871399
1.271830,0.871314
1.274462,0.870863
1.277085,0.870046
1.279692,0.868865
1.282278,0.867318
1.284838,0.865406
1.287365,0.863129
1.289855,0.860487
1.292302,0.857479
1.294699,0.854107
1.297042,0.850369
1.299324,0.846266
1.301541,0.841797
1.303686,0.836964
1.305754,0.831765
1.307740,0.826201
1.309637,0.820271
1.311441,0.813977
1.313145,0.807317
1.314744,0.800292
1.316232,0.792902
1.317603,0.785146
1.318853,0.777026
1.321168,0.759059
1.324237,0.730660
1.326549,0.702768
1.328105,0.675384
1.328903,0.648506
1.328944,0.622136
1.328228,0.596273
1.326755,0.570918
1.324524,0.546069
1.321537,0.521728
1.317792,0.497893
1.313291,0.474566
1.308032,0.451747
1.302017,0.429434
1.295244,0.407628
1.287714,0.386330
1.279427,0.365539
1.270383,0.345255
1.260581,0.325478
1.250023,0.306209
1.238708,0.287446
1.226635,0.269191
1.213806,0.251443
1.200219,0.234202
1.185875,0.217468
1.170774,0.201242
1.154916,0.185523
1.138301,0.170310
1.120929,0.155606
1.102800,0.141408
1.083913,0.127717
1.064270,0.114534
1.043869,0.101857
1.022712,0.089688
1.000797,0.078026
0.978125,0.066872
0.954696,0.056224
0.930510,0.046084
0.905567,0.036451
0.879867,0.027325
0.853409,0.018706
0.826195,0.010594
0.798223,0.002990
0.769495,-0.004107
0.740009,-0.010698
0.709766,-0.016781
0.678766,-0.022356
0.647009,-0.027425
0.626393,-0.030387
0.617092,-0.031632
0.608081,-0.032776
0.599360,-0.033821
0.590929,-0.034768
0.582788,-0.035618
0.574939,-0.036374
0.567381,-0.037037
0.560114,-0.037608
0.553139,-0.038089
0.546456,-0.038481
0.540066,-0.038786
0.533968,-0.039004
0.528162,-0.039139
0.522650,-0.039191
0.517432,-0.039161
0.512507,-0.039052
0.507876,-0.038864
0.503539,-0.038600
0.499497,-0.038260
0.495749,-0.037846
0.492297,-0.037360
0.489140,-0.036803
0.486278,-0.036177
0.483713,-0.035483
0.481443,-0.034723
0.479470,-0.033898
0.477794,-0.033009
0.476415,-0.032059
0.475333,-0.031048
0.474549,-0.029979
0.474063,-0.028852
0.473874,-0.027669
0.473984,-0.026432
0.474393,-0.025142
0.475101,-0.023800
0.476108,-0.022409
0.477414,-0.020969
0.479020,-0.019482
0.480927,-0.017950
0.483133,-0.016374
0.485640,-0.014756
0.488448,-0.013097
0.491558,-0.011398
0.494968,-0.009661
0.498681,-0.007888
0.502695,-0.006080
0.507012,-0.004239
0.511631,-0.002366
0.516554,-0.000462
0.521779,0.001471
0.527307,0.003431
0.533140,0.005417
0.539276,0.007428
0.545716,0.009461
0.552461,0.011516
0.559511,0.013591
0.566866,0.015685
0.574526,0.017795
0.582492,0.019921
0.590763,0.022061
0.599341,0.024213
0.608225,0.026376
0.617416,0.028549
0.637719,0.033412
0.662549,0.040012
0.686852,0.047221
0.710630,0.055039
0.733880,0.063466
0.756605,0.072503
0.778803,0.082149
0.800474,0.092403
0.821620,0.103268
0.842238,0.114741
0.862331,0.126823
0.881897,0.139515
0.900936,0.152816
0.919449,0.166726
0.937436,0.181245
0.954896,0.196374
0.971830,0.212111
0.988238,0.228458
1.004119,0.245414
1.019473,0.262979
1.034302,0.281154
1.048604,0.299937
1.062379,0.319330
1.075628,0.339332
1.088351,0.359943
1.100547,0.381163
1.112217,0.402993
1.123360,0.425432
1.133977,0.448479
1.144067,0.472137
1.153632,0.496403
1.162669,0.521278
1.171181,0.546763
1.179166,0.572857
1.186624,0.599560
1.193556,0.626872
1.199962,0.654793
1.205841,0.683324
1.211194,0.712464
1.216020,0.742213
1.220320,0.772571
