5,73.56372118728065,217498.51342167341,0.41453236108228303
5.1,73.12600985326435,218800.39717886725,0.4146927295517381
5.2,72.7066651606173,220062.355557832,0.4148061268257246
5.3,72.32147067862692,221234.43909345803,0.4148626749452792
5.4,71.96026537975615,222344.92765643855,0.4148074054072538
5.5,71.6218770848761,223395.42959812496,0.41472974939984614
5.6,71.29695916899357,224413.49794562155,0.4146496910338947
5.7,70.98204156296454,225409.1266987188,0.4145892449534413
5.8,70.69999803026559,226308.3514252807,0.4143630997292663
5.9,70.43207439775529,227169.22846318907,0.41412925920198435
6,70.18001109157001,227985.1449314164,0.4138411356027458
6.1,69.94042009048509,228766.14094253472,0.4135422098733645
6.2,69.71814823988169,229495.48150573703,0.4131641486200072
6.3,69.50699165695043,230192.67009810318,0.41275824688971535
6.4,69.31263684456579,230838.13758059937,0.41231996931281684
6.5,69.10840589764261,231520.31640981292,0.41199400892384674
6.6,68.93431358845899,232105.01660349785,0.4115712881219275
6.7,68.76924692159238,232662.13774657855,0.4110927061160465
6.8,68.6152343315777,233184.36723077073,0.41058982066402033
6.9,68.47385243972097,233665.83637287168,0.4100207985171403
7,68.3346461365899,234141.84318769412,0.4094667251848294
7.1,68.20901345928048,234573.1038838687,0.40889017244359455
7.2,68.09166001597302,234977.3819032566,0.40830435926681724
7.300000000000001,67.98083912223657,235360.436949452,0.4077000187440076
7.4,67.87461612451013,235728.77334067543,0.4071066899901336
7.5,67.784056809456,236043.70633903943,0.4064408055977657
7.6,67.69711258059947,236346.8601552329,0.40576270898635036
7.7,67.59842840015196,236691.89326839487,0.40521790379129885
7.800000000000001,67.52946814785807,236933.60008355844,0.40451037633823345
7.9,67.45607869269281,237191.3741516256,0.4038447591754688
8,67.39484635315175,237406.8770208236,0.403114683575873
8.1,67.33972466313094,237601.2090937481,0.4023866973978175
8.2,67.2901094028937,237776.4004543578,0.401678739530796
8.3,67.24281281009675,237943.64529613403,0.40091714930595157
8.4,67.20307738770062,238084.33515171567,0.4001672945517233
8.5,67.1620600804327,238229.738349874,0.39944748876578284
8.6,67.13971524892861,238309.0238121813,0.3986315646666777
8.7,67.10952462633645,238416.23210844447,0.3978786057316399
8.8,67.09535849926523,238466.56993680447,0.3970348063390379
8.9,67.07022607148828,238555.92767714916,0.3963092373943068
9,67.0579642689469,238599.54853131823,0.3954956936842647
9.100000000000001,67.06038526964869,238590.93465783514,0.3946254511500472
9.2,67.05740355329276,238601.54363543566,0.3938098033424469
9.3,67.05077214565007,238625.1416351214,0.39302958955462497
9.4,67.04609736635012,238641.779738104,0.39224231910722734
9.5,67.057991975958,238599.44994679242,0.39138734248032675
9.600000000000001,67.05925884215124,238594.9423876264,0.39061052311135436
9.7,67.07962285365379,238522.50980758888,0.3897291762576901
9.8,67.0967901074145,238461.48190376585,0.38888552601057613
9.9,67.11638466905367,238391.86331169226,0.38802260852918125
10,67.13910291884469,238311.19726666916,0.38719170130516734
10.100000000000001,67.17037259447545,238200.2567798165,0.3862996059077631
10.2,67.19850659067164,238100.5294873783,0.3854332993622448
10.3,67.2288277374931,237993.14279991377,0.3845814976643581
10.4,67.26466276151925,237866.3527493856,0.38372205393274583
10.5,67.30552206452636,237721.95072880748,0.3828368885527415
10.600000000000001,67.33950489296376,237601.9845324379,0.381996589242279
10.7,67.38726066374247,237433.60157996087,0.3810763670806499
10.8,67.43274918293969,237273.43455319124,0.38019172877889557
10.9,67.48523514266702,237088.89753699803,0.3792683451973671
11,67.53488342228665,236914.60159861573,0.37839234868096316
11.100000000000001,67.57946542095111,236758.30964829816,0.3775716971051199
11.2,67.63506936391312,236563.6666077975,0.37668612373477733
11.3,67.69872598918847,236341.22749304335,0.3757495703171382
11.4,67.76306787935809,236116.81850776862,0.374835735759625
11.5,67.81471484775129,235936.99444023473,0.3739867275662351
11.600000000000001,67.87121575460115,235740.5834286285,0.3731356880191558
11.7,67.9374411194115,235510.7836910917,0.3722330907361073
11.8,68.01142431534706,235254.59378432008,0.3713072914745355
11.9,68.07161651200344,235046.570359889,0.37044778626030933
12,68.12627310989967,234857.99632968594,0.3696456209799472
12.100000000000001,68.20770640928693,234577.5989591331,0.36871815467994035
12.2,68.2814448735463,234324.2740342002,0.36783046149366705
12.3,68.35825352473387,234060.98276356296,0.36694972880227433
12.4,68.43136985810558,233810.89744625107,0.36608331397694566
12.5,68.51121628848915,233538.40242197286,0.3651907961506988
12.600000000000001,68.59407859674366,233256.28578032338,0.36429106553848245
12.7,68.67683761721277,232975.20030231928,0.3633999079019093
12.8,68.76402975514387,232679.78995665428,0.3624875276898961
12.9,68.843630918428,232410.75153282093,0.36163018230783156
13,68.94032662168817,232084.7722088759,0.36064135897408134
13.1,69.03037774699892,231782.01426973354,0.359745565799782
13.200000000000001,69.12313223292874,231470.9921721104,0.3588459783375813
13.3,69.21634885856132,231159.2602593769,0.35795092659096334
13.4,69.3052671712951,230862.68407932622,0.3570777830010538
13.5,69.40980662241286,230514.97732934903,0.356139760760282
13.6,69.51149794181723,230177.74718928343,0.35522495748897687
13.700000000000001,69.60483600248666,229869.08552486775,0.3543703977761376
13.8,69.70853738419406,229527.12250749208,0.3534645160502034
13.9,69.80390392479474,229213.54108271742,0.35260454756428466
14,69.91960607964752,228834.2411679768,0.3516474517871975
14.1,70.0236603505599,228494.19638875057,0.35075970967199965
14.200000000000001,70.13913555294953,228118.0096370201,0.3498055039512252
14.3,70.24872654435353,227762.13587157265,0.34890458221701576
14.4,70.35758531730004,227409.7373842903,0.3480153150705909
14.5,70.45505311834084,227095.13784803156,0.3471879806444873
14.600000000000001,70.56924269084686,226727.6704398483,0.3462863686250681
14.700000000000001,70.68624225682764,226352.3917690581,0.3453577449367874
14.8,70.81317234303295,225946.6631786082,0.3444116651272104
14.9,70.94301507510922,225533.12659548488,0.3434566625069686
